wavelet_L0_mean,wavelet_L0_std,wavelet_L0_energy,wavelet_L0_entropy,wavelet_L1_mean,wavelet_L1_std,wavelet_L1_energy,wavelet_L1_entropy,wavelet_L2_mean,wavelet_L2_std,wavelet_L2_energy,wavelet_L2_entropy,wavelet_L3_mean,wavelet_L3_std,wavelet_L3_energy,wavelet_L3_entropy,wavelet_L4_mean,wavelet_L4_std,wavelet_L4_energy,wavelet_L4_entropy,wavelet_L5_mean,wavelet_L5_std,wavelet_L5_energy,wavelet_L5_entropy,stft_total_power,stft_avg_dominant_freq,stft_spectral_entropy,filename
7776.689292199542,11824.537227866602,151424212212.46432,6.364719888725642,298.4311584244202,9264.482075011741,64955285091.546486,5.364795011840237,-173.98183453791864,6020.983642069876,54641465627.414246,6.047670029346411,28.278885319504116,3090.1250534338883,28706315658.891403,6.655978282472061,0.25361440456129875,736.1329171627004,3254059874.984655,7.423308431823008,0.00038578956855131187,111.25107766356305,148558757.78428003,8.217909291197296,2048377036.3173943,0.1984126984126984,2.655595364242862,KC.TARG..HHZ_2024-01-26T10_35_03.608_2024-01-26T10_39_03.608.mseed
7371.835516827546,9124.661707193907,104028178079.36548,6.413278382665363,-370.05596607765045,6483.09364199096,31878588109.173073,5.445182622312004,-75.12834903803639,4363.426299689046,28681970812.5207,6.019063630892622,3.1272899823867153,2006.2167289237077,12098895522.12806,6.594997023719415,3.2949310077168965,566.9045634707396,1929956802.129044,7.168024949603072,-0.0008777676572410354,106.72882120518746,136726668.44326204,7.788938818743786,1281115053.1120658,0.12194113756613757,2.4660870826977663,KC.TARG..HHZ_2024-02-26T17_54_14.826_2024-02-26T17_58_14.826.mseed
8132.234383971148,2876.1823360008902,56250679644.7592,6.595519615637299,23.473659262822594,3749.292502242066,10627655431.716105,5.268371381280267,116.66481957495009,3931.2282243030027,23295058043.714584,5.739894581715938,11.833622642414463,1991.6495255596446,11924224449.064121,6.329906705927774,-0.3754886414791473,520.8232076668371,1628898012.5897398,6.951777827210939,-0.0005312626885523587,64.88636656532077,50535517.517675996,7.740818600151351,800439756.3790009,0.08680555555555555,2.20943182598801,KC.TARG..HHZ_2024-02-06T01_47_44.849_2024-02-06T01_51_44.849.mseed
7594.62695925784,16069.169754120903,238817810879.20227,6.260079490511274,-314.9818032356035,10969.612552994744,91046299502.98718,5.6262744115265795,64.1903315082729,11567.366118504131,201514967453.17377,6.121876408743625,31.092667192303516,5424.589561235417,88457978817.42305,6.657993711446936,3.5115028256473044,1389.0777489135967,11586943685.689651,7.159337259505442,-0.00011606199386701669,193.34259080905227,448688433.1215033,7.778388048257813,4035851815.14834,0.5704365079365079,3.0404557086470767,KC.TARG..HHZ_2024-01-29T21_01_39.708_2024-01-29T21_05_39.708.mseed
7857.603232130659,25433.16680590287,535692454161.8351,6.0900239005964965,814.9054826249443,19276.127622492928,281408274300.5708,5.313240793255622,93.22441904796504,11888.875844049488,212879213799.06058,6.000656366101051,25.96915134530808,4005.5570631691467,48231756320.07626,6.666664531184434,-0.58735640290286,730.4272783565971,3203813745.499593,7.379372798606465,-0.0019924396562769555,100.80312552636556,121965725.24860792,8.079224658199442,6891927096.840672,0.3658234126984127,2.663649991835197,KC.TARG..HHZ_2024-01-30T01_43_14.513_2024-01-30T01_47_14.513.mseed
7940.066960438312,2289.5872941697685,51624876225.28401,6.591541114454943,-112.29073228271967,3168.8823212587567,7601144827.154415,5.221232808990638,22.52756205329072,2809.080788938313,11884512208.970545,5.980530910757676,30.003423494695994,1775.7376321071497,9481357896.569744,6.583668948384104,3.0102964749480687,631.2559523516873,2392951301.282138,7.183970283333784,0.017464359240727933,123.86541447642742,184157722.42467722,7.8216316861643165,678310709.0762709,0.1281415343915344,1.9513181616436095,KC.TARG..HHZ_2024-01-29T01_49_57.366_2024-01-29T01_53_57.366.mseed
7401.861242818875,80762.02660400938,4972433123229.764,5.578464080366457,-3020.430178294071,51868.4829805375,2040793669024.1785,5.2652831581206465,375.50912223309945,36669.52037750266,2025260866116.3467,5.702581861052711,145.59211762951043,11399.306610200625,390675957103.787,6.443801715666889,-10.580385553682058,3020.6485940759812,54792201390.07726,6.928953088999972,0.003169152276655847,483.7023598272642,2808317578.86883,7.447186004790954,59926548789.32005,0.533234126984127,2.659189429174522,KC.TARG..HHZ_2024-02-11T04_55_28.565_2024-02-11T04_59_28.565.mseed
7775.389740216886,99247.3041639716,7492325956487.691,5.64768086194024,-350.6729564693925,42878.270584377904,1390033809231.1223,5.398952811679612,-366.72071053970564,21187.733737894723,676276144811.3563,5.989317473486603,51.67713586263715,6760.260447491011,137385598283.9127,6.533441806890586,2.137487251469493,1465.4181230869594,12895466340.16236,7.083729002367808,0.004057483925232919,187.9974226949235,424222400.5696322,7.733962630113172,63056922609.55249,0.33275462962962965,2.0995767943855617,KC.TARG..HHZ_2024-02-03T13_42_54.386_2024-02-03T13_46_54.386.mseed
7310.603417749651,8025.432616850312,89096483210.5286,6.444574276629288,-153.4364551549587,6923.457004834843,36256096530.53679,5.3663528767570625,-93.35911122094808,5869.060134245069,51888601671.24727,5.80609833217676,-6.810501583703126,2594.184093485861,20229891506.443596,6.457584636283639,0.051182801805081515,664.0884017450956,2648285514.751968,7.190647808668618,0.00020160675093886077,102.74830858246246,126718250.6439207,7.98724459314941,1382770377.7378736,0.2542162698412698,2.7609595915824046,KC.TARG..HHZ_2024-01-26T15_58_46.044_2024-01-26T16_02_46.044.mseed
7985.57758748818,13399.565563175429,183948261855.84857,6.328654388078595,-269.24832710251536,17224.370555026057,224344085372.943,5.302336381074188,462.3624880136804,15487.165738809208,361539519027.652,5.891884483972306,-16.775988158480935,5657.193928787113,96204398492.54353,6.6156065585752835,2.953736633743846,1493.8655797305607,13401016784.657276,7.226364643016757,-0.0025219166386501106,212.8813209824,543957437.325349,7.856816852912509,5367852108.869741,0.6117724867724867,3.064244113860961,KC.TARG..HHZ_2024-01-26T02_24_22.830_2024-01-26T02_28_22.830.mseed
